id,hotel_nome,fonte,estrelas,destino_id,destino_nome,pais,pais_code,dest_lat,dest_lon
295320,Albert Hotel,hotel_centroid,3,22494,Port St Mary,XX,XX,,
295322,Railway Station Hotel,hotel_centroid,3,22494,Port St Mary,XX,XX,,
295323,Beach Croft Guest House,hotel_centroid,3,22494,Port St Mary,XX,XX,,
295324,Shore Hotel,hotel_centroid,3,22494,Port St Mary,XX,XX,,
295391,Sitting Bull Visitor Center,hotel_centroid,3,22504,Standing Rock,XX,XX,,
295471,Yongzhen Gate,hotel_centroid,3,22511,Jianshui,XX,XX,,
295474,Temple of Confucius,hotel_centroid,3,22511,Jianshui,XX,XX,,
295476,Double Dragon Bridge,hotel_centroid,3,22511,Jianshui,XX,XX,,
295477,Wenbi Tower,hotel_centroid,3,22511,Jianshui,XX,XX,,
295478,Swallow Cave,hotel_centroid,3,22511,Jianshui,XX,XX,,
295558,[[Drøbak]],geo_not_found,3,22523,Christmas and New Year travel,ES,ES,,
295639,Bergskrogen,hotel_centroid,3,22529,Järvsö,XX,XX,,
295643,Bergshotellet,hotel_centroid,3,22529,Järvsö,XX,XX,,
295646,Brostugans Bed & Breakfast,hotel_centroid,3,22529,Järvsö,XX,XX,,
295687,The Emperor Wears No Clothes,hotel_centroid,3,22532,Cannabis,XX,XX,,
296279,Island Hopping,hotel_centroid,3,22576,Hvaler,NO,NO,,
296348,Anholt Camping,hotel_centroid,3,22587,Anholt,SE,SE,,
296349,Casablanca Hostel Anholt Harbor,hotel_centroid,2,22587,Anholt,SE,SE,,
296370,Kurjenrahka,hotel_centroid,3,22590,Inland of Finland Proper,FI,FI,,
296371,Vaskijärvi,hotel_centroid,3,22590,Inland of Finland Proper,FI,FI,,
296372,Pyhäjärvi,hotel_centroid,3,22590,Inland of Finland Proper,FI,FI,,
296742,Casa del Mar Golf Resort,hotel_centroid,3,22613,San Remigio (Cebu),XX,XX,,
296741,Lapyahan sa San Remigio and San Remigio Cultural Center,local,3,22613,San Remigio (Cebu),XX,XX,,
296907,Quneitra,hotel_centroid,3,22631,Golan Heights (Syria),XX,XX,,
297553,Hotel Catherine,hotel_centroid,3,22683,Tapak Tuan,XX,XX,,
297554,Hotel Metro,hotel_centroid,3,22683,Tapak Tuan,XX,XX,,
297555,Hotel Panorama,hotel_centroid,3,22683,Tapak Tuan,XX,XX,,
297777,Double G Service Lodging & Cafe,hotel_centroid,3,22700,Muncho Lake Provincial Park,XX,XX,,
297778,Northern Rockies Lodge,hotel_centroid,3,22700,Muncho Lake Provincial Park,XX,XX,,
297780,Strawberry Flats Campground,hotel_centroid,3,22700,Muncho Lake Provincial Park,XX,XX,,
297781,Laird River Hot Springs Provincial Park,local,3,22700,Muncho Lake Provincial Park,XX,XX,,
297779,MacDonald Campground,local,3,22700,Muncho Lake Provincial Park,XX,XX,,
298437,CTMA,hotel_centroid,3,22738,Souris (Prince Edward Island),XX,XX,,
298438,21 Breakwater,hotel_centroid,3,22738,Souris (Prince Edward Island),XX,XX,,
298439,Inn at Bay Fortune,hotel_centroid,3,22738,Souris (Prince Edward Island),XX,XX,,
298440,Rollo Bay Inn,hotel_centroid,3,22738,Souris (Prince Edward Island),XX,XX,,
298441,McLean House Inn,hotel_centroid,3,22738,Souris (Prince Edward Island),XX,XX,,
298744,Church of All Saints / Church of the Dormition,hotel_centroid,3,22754,Gurjaani,XX,XX,,
298745,Museum of Nato Vachnadze,hotel_centroid,3,22754,Gurjaani,XX,XX,,
298746,Vejini Fortress,hotel_centroid,3,22754,Gurjaani,XX,XX,,
298747,Lakbe Reservoir,hotel_centroid,3,22754,Gurjaani,XX,XX,,
298748,Akhtala Mud Resort,hotel_centroid,3,22754,Gurjaani,XX,XX,,
298750,City Theatre,hotel_centroid,3,22754,Gurjaani,XX,XX,,
298723,Outney Meadow Caravan Park,local,3,22753,Beccles and Bungay,XX,XX,,
298713,Beccles and District Museum,local,3,22753,Beccles and Bungay,XX,XX,,
298934,Pontyclun railway station,hotel_centroid,3,22772,Llantrisant,XX,XX,,
298937,The Royal Mint Experience,hotel_centroid,3,22772,Llantrisant,XX,XX,,
298938,Talbot Green Shopping Park,hotel_centroid,3,22772,Llantrisant,XX,XX,,
298939,The Model House,hotel_centroid,3,22772,Llantrisant,XX,XX,,
298941,The Castell Mynach,hotel_centroid,3,22772,Llantrisant,XX,XX,,
298942,Fullbrook's Bistro,hotel_centroid,3,22772,Llantrisant,XX,XX,,
298943,Premier Inn Llantrisant,hotel_centroid,3,22772,Llantrisant,XX,XX,,
298944,Miskin Manor Hotel,hotel_centroid,3,22772,Llantrisant,XX,XX,,
298945,Llanerch Vineyard Hotel,hotel_centroid,3,22772,Llantrisant,XX,XX,,
299026,"[[Stockholm]], Sweden",geo_not_found,3,22784,Nordic Noir,XX,XX,,
299027,Blackeberg,geo_not_found,3,22784,Nordic Noir,XX,XX,,
299028,"[[Ystad]], Sweden",geo_not_found,3,22784,Nordic Noir,XX,XX,,
299029,"[[Copenhagen]], Denmark",geo_not_found,3,22784,Nordic Noir,XX,XX,,
299030,[[Copenhagen/Nørrebro,geo_not_found,3,22784,Nordic Noir,XX,XX,,
299031,Oslo Opera House,geo_not_found,3,22784,Nordic Noir,XX,XX,,
299032,"[[Lillehammer]], Norway",geo_not_found,3,22784,Nordic Noir,XX,XX,,
299033,Öresund-Bridge,geo_not_found,3,22784,Nordic Noir,XX,XX,,
299034,Borgafjäll,geo_not_found,3,22784,Nordic Noir,XX,XX,,
299035,"[[Lappeenranta]], Finland",geo_not_found,3,22784,Nordic Noir,XX,XX,,
299036,"[[Tampere]], Finland",geo_not_found,3,22784,Nordic Noir,XX,XX,,
299037,[[Siglufjörður]],geo_not_found,3,22784,Nordic Noir,XX,XX,,
299358,Fort Yamhill State Heritage Area,hotel_centroid,3,22804,Grand Ronde,XX,XX,,
299360,Spirit Mountain Casino,hotel_centroid,3,22804,Grand Ronde,XX,XX,,
299361,Big Buck Campground,hotel_centroid,3,22804,Grand Ronde,XX,XX,,
299574,Tourist Office,hotel_centroid,3,22819,Neuland,XX,XX,,
299575,Museo Histórico,hotel_centroid,3,22819,Neuland,XX,XX,,
299576,Parque Chaco Boreal,hotel_centroid,3,22819,Neuland,XX,XX,,
299578,Parque Serenata,hotel_centroid,3,22819,Neuland,XX,XX,,
299579,Freundschaft Park,hotel_centroid,3,22819,Neuland,XX,XX,,
299580,Fortín Boquerón,hotel_centroid,3,22819,Neuland,XX,XX,,
299581,Fortín Toledo,hotel_centroid,3,22819,Neuland,XX,XX,,
299582,Centro Chaqueño para la Conservación e Investigación,hotel_centroid,3,22819,Neuland,XX,XX,,
299585,APICSA,hotel_centroid,3,22819,Neuland,XX,XX,,
299588,Hotel Boquerón,hotel_centroid,3,22819,Neuland,XX,XX,,
299586,Restaurant Boquerón,local,3,22819,Neuland,XX,XX,,
299780,Golfing at Carolina Lakes,hotel_centroid,3,22844,Indian Land,XX,XX,,
299782,The Original 521 BBQ,hotel_centroid,3,22844,Indian Land,XX,XX,,
299879,Punta Bulata Resort & Spa,hotel_centroid,3,22855,Cauayan (Negros Occidental),XX,XX,,
300042,American Museum of Cutlery,hotel_centroid,3,22867,Cattaraugus,XX,XX,,
300044,Medora Ball Museum,hotel_centroid,3,22867,Cattaraugus,XX,XX,,
300045,Hog-Shed Studio Pottery,hotel_centroid,3,22867,Cattaraugus,XX,XX,,
300052,Cattaraugus County Fair,hotel_centroid,3,22868,Little Valley,XX,XX,,
300055,Hughes Hotel,hotel_centroid,3,22868,Little Valley,XX,XX,,
300056,Cornerstone Market,hotel_centroid,3,22868,Little Valley,XX,XX,,
300058,The Bear Brick,hotel_centroid,3,22868,Little Valley,XX,XX,,
300059,Bush Bed & Breakfast,hotel_centroid,3,22868,Little Valley,XX,XX,,
300060,The Manor House Bed & Breakfast,hotel_centroid,3,22868,Little Valley,XX,XX,,
300584,Railway Bridge,hotel_centroid,3,22911,Jablanica,XX,XX,,
300585,Battle for the Wounded on Neretva River Museum,hotel_centroid,3,22911,Jablanica,XX,XX,,
300586,Dugopolje Necropolis,hotel_centroid,3,22911,Jablanica,XX,XX,,
300588,Konzum,hotel_centroid,3,22911,Jablanica,XX,XX,,
300609,Three Stones,hotel_centroid,3,22914,Jvari,XX,XX,,
300610,Otchane Church,hotel_centroid,3,22914,Jvari,XX,XX,,
300611,Enguri Dam,hotel_centroid,3,22914,Jvari,XX,XX,,
300612,Omune Observation Tower,hotel_centroid,3,22914,Jvari,XX,XX,,
300613,Lia fortress,hotel_centroid,3,22914,Jvari,XX,XX,,
300615,Intsira Waterfall,hotel_centroid,3,22914,Jvari,XX,XX,,
300616,Savanna Guest House,hotel_centroid,3,22914,Jvari,XX,XX,,
300617,Guesthouse,hotel_centroid,3,22914,Jvari,XX,XX,,
300618,Tsalenjikha Cathedral,hotel_centroid,3,22914,Jvari,XX,XX,,
300619,Shurubumu Caves,hotel_centroid,3,22914,Jvari,XX,XX,,
300641,Duomo di Lodi,hotel_centroid,3,22918,Lodi (Lombardy),XX,XX,,
300643,Church of San Francesco,hotel_centroid,3,22918,Lodi (Lombardy),XX,XX,,
300644,Civic Museum,hotel_centroid,3,22918,Lodi (Lombardy),XX,XX,,
300645,Visconti Castle,hotel_centroid,3,22918,Lodi (Lombardy),XX,XX,,
300868,Church of the Dormition of the Holy Mother of God,hotel_centroid,3,22936,Bogdanci,XX,XX,,
300869,Church of Saint Nedela,hotel_centroid,3,22936,Bogdanci,XX,XX,,
300871,Vu Dent Apartments,hotel_centroid,3,22936,Bogdanci,XX,XX,,
341875,SAQ Agence - Magasin chez Georges enr,hotel_centroid,3,26247,Longue-Pointe-de-Mingan,XX,XX,,
341876,Magasin Atautshuap,hotel_centroid,3,26247,Longue-Pointe-de-Mingan,XX,XX,,
300879,Office in [[Lyon]],gmaps_not_found,3,22938,Auvergne-Rhône-Alpes,FR,FR,,
300880,Office in [[Clermont-Ferrand]],gmaps_not_found,3,22938,Auvergne-Rhône-Alpes,FR,FR,,
341879,Parrot Island Inn,hotel_centroid,3,26247,Longue-Pointe-de-Mingan,XX,XX,,
301298,UTB Bus Stop,hotel_centroid,3,22973,Man (Côte d'Ivoire),XX,XX,,
301302,Mount Tonkoui Peak,hotel_centroid,3,22973,Man (Côte d'Ivoire),XX,XX,,
301304,Cafe Chez diallo Abdoul,hotel_centroid,3,22973,Man (Côte d'Ivoire),XX,XX,,
301305,Goshen Hôtel,hotel_centroid,3,22973,Man (Côte d'Ivoire),XX,XX,,
301371,Gliding,hotel_centroid,3,22977,Narromine,XX,XX,,
301373,Generocity Church Café,hotel_centroid,3,22977,Narromine,XX,XX,,
301374,Rose's Have a Chat Cafe,hotel_centroid,3,22977,Narromine,XX,XX,,
301375,Narromine Hotel,hotel_centroid,3,22977,Narromine,XX,XX,,
301376,Narromine Hotel Motel,hotel_centroid,3,22977,Narromine,XX,XX,,
301638,Kunstmuseum an der Alten Post,local,3,23000,Mülheim an der Ruhr,XX,XX,,
301622,Fossilmuseum,hotel_centroid,3,22999,Karlsöarna,XX,XX,,
301625,Kiosk,hotel_centroid,3,22999,Karlsöarna,XX,XX,,
301626,Broman Med Son,hotel_centroid,3,22999,Karlsöarna,XX,XX,,
301627,Fyrbyn,hotel_centroid,3,22999,Karlsöarna,XX,XX,,
301629,Strandhuset,hotel_centroid,3,22999,Karlsöarna,XX,XX,,
301624,Stora Karlsö Lighthouse,local,3,22999,Karlsöarna,XX,XX,,
301630,Vandrarhemmet,local,2,22999,Karlsöarna,XX,XX,,
301623,Stora Karlsö Museum,local,3,22999,Karlsöarna,XX,XX,,
301628,Lilla Karlsön Strandstuga,local,3,22999,Karlsöarna,XX,XX,,
301978,Cactualdea,hotel_centroid,3,23025,Western Gran Canaria,XX,XX,,
301979,Mirador del Balcón,hotel_centroid,3,23025,Western Gran Canaria,XX,XX,,
301980,Los Azulejos,hotel_centroid,3,23025,Western Gran Canaria,XX,XX,,
301981,Iglesia de La Concepción,hotel_centroid,3,23025,Western Gran Canaria,XX,XX,,
301982,Virgen de las Nieves,hotel_centroid,3,23025,Western Gran Canaria,XX,XX,,
301984,Roque Bormejo,hotel_centroid,3,23025,Western Gran Canaria,XX,XX,,
301934,Shengde Temple,hotel_centroid,3,23021,Jinshan (New Taipei),XX,XX,,
301938,Ju Ming Museum,hotel_centroid,3,23021,Jinshan (New Taipei),XX,XX,,
301939,Jinbaoli Trail,hotel_centroid,3,23021,Jinshan (New Taipei),XX,XX,,
301940,Jinshan Little Night Market,local,3,23021,Jinshan (New Taipei),XX,XX,,
302095,Village & fields,hotel_centroid,3,23036,Igaliku,GL,GL,,
302096,Mountain pass,hotel_centroid,3,23036,Igaliku,GL,GL,,
302097,Across the peninsula,hotel_centroid,3,23036,Igaliku,GL,GL,,
302098,Up a canyon,hotel_centroid,3,23036,Igaliku,GL,GL,,
302211,Maison Guiette,geo_not_found,3,23042,Le Corbusier World Heritage,XX,XX,,
302213,Cité Frugès,geo_not_found,3,23042,Le Corbusier World Heritage,XX,XX,,
302214,Villa Savoye et loge du jardiner,geo_not_found,3,23042,Le Corbusier World Heritage,XX,XX,,
302215,Immeuble locatif à la Porte Molitor,geo_not_found,3,23042,Le Corbusier World Heritage,XX,XX,,
302216,Unité d’habitation,geo_not_found,3,23042,Le Corbusier World Heritage,XX,XX,,
302217,La Manufacture à Saint-Dié,geo_not_found,3,23042,Le Corbusier World Heritage,XX,XX,,
302218,Chapelle Notre-Dame-du-Haut de Ronchamp,geo_not_found,3,23042,Le Corbusier World Heritage,XX,XX,,
302219,Cabanon de Le <!--(sic)--> Corbusier,geo_not_found,3,23042,Le Corbusier World Heritage,XX,XX,,
302220,Couvent Sainte-Marie-de-la-Tourette,geo_not_found,3,23042,Le Corbusier World Heritage,XX,XX,,
302221,Maison de la Culture de Firminy,geo_not_found,3,23042,Le Corbusier World Heritage,XX,XX,,
302222,Weissenhof Estate,geo_not_found,3,23042,Le Corbusier World Heritage,XX,XX,,
302224,National Museum of Western Art,geo_not_found,3,23042,Le Corbusier World Heritage,XX,XX,,
302225,Villa Le Lac,geo_not_found,3,23042,Le Corbusier World Heritage,XX,XX,,
302291,County Courthouse,hotel_centroid,3,23047,Jourdanton,XX,XX,,
302292,Budget Host Inn,hotel_centroid,2,23047,Jourdanton,XX,XX,,
302293,La Quinta Inn,hotel_centroid,3,23047,Jourdanton,XX,XX,,
302294,Motel 6,hotel_centroid,3,23047,Jourdanton,XX,XX,,
430568,Lim Mini Hotel,gmaps_not_found,3,23264,French Island,AU,AU,,
302664,[[Detva]],hotel_centroid,3,23072,Podpoľanie,XX,XX,,
302665,[[Zvolen]],hotel_centroid,3,23072,Podpoľanie,XX,XX,,
302666,Bátov boulder,hotel_centroid,3,23072,Podpoľanie,XX,XX,,
302667,Bystré waterfall,hotel_centroid,3,23072,Podpoľanie,XX,XX,,
302670,Skiing in Košútka,hotel_centroid,3,23072,Podpoľanie,XX,XX,,
433083,Macalister Hotel,gmaps_not_found,3,24938,National Route 83,AU,AU,,
433084,Cambrai Backpackers Hostel,gmaps_not_found,2,24938,National Route 83,AU,AU,,
433085,Maffra Motor Inn,gmaps_not_found,3,24938,National Route 83,AU,AU,,
302969,First and Business Class Arrivals Lounges,local,3,23097,Hamad International Airport,XX,XX,,
302964,Al Mourjan Business Lounge - The Garden,local,3,23097,Hamad International Airport,XX,XX,,
302974,Vitality Wellbeing & Fitness Centre,local,3,23097,Hamad International Airport,XX,XX,,
302971,Special Assistance Travellers’ Lounge,local,3,23097,Hamad International Airport,XX,XX,,
302997,Saffron & Caviar International,local,3,23097,Hamad International Airport,XX,XX,,
303079,Rise Air,gmaps_not_found,3,23101,Uranium City,CA,CA,,
303143,Aniwa,hotel_centroid,3,23106,Aniwa,XX,XX,,
303078,Uranium City Airport,gmaps_not_found,3,23101,Uranium City,CA,CA,,
303139,Rabban Hormizd Monastery,hotel_centroid,3,23105,Alqosh,XX,XX,,
303141,Tomb of the Prophet Nahum,hotel_centroid,3,23105,Alqosh,XX,XX,,
303194,Fresh Coconuts,hotel_centroid,3,23111,Aneityum,XX,XX,,
303209,Mount Yasur,hotel_centroid,3,23115,White Sands (Vanuatu),XX,XX,,
303210,Sulphur Bay,hotel_centroid,3,23115,White Sands (Vanuatu),XX,XX,,
303212,Friendly Bungalows,hotel_centroid,3,23115,White Sands (Vanuatu),XX,XX,,
303213,Yasur Homestay,hotel_centroid,3,23115,White Sands (Vanuatu),XX,XX,,
303244,Alojamento 299867,local,3,23119,Dalaba,XX,XX,,
303660,Hotel Dekiling,hotel_centroid,3,23165,Bajothang,XX,XX,,
303759,Aughnanure Castle,hotel_centroid,3,23174,Oughterard,XX,XX,,
303761,Glengowla Mines,hotel_centroid,3,23174,Oughterard,XX,XX,,
303762,Powers Thatch,hotel_centroid,3,23174,Oughterard,XX,XX,,
303763,Connemara Lake Hotel,hotel_centroid,3,23174,Oughterard,XX,XX,,
303764,Woodlands,hotel_centroid,3,23174,Oughterard,XX,XX,,
303766,Waterfront House,hotel_centroid,3,23174,Oughterard,XX,XX,,
304017,Chermera Temple,hotel_centroid,3,23188,Sinjar,XX,XX,,
304018,Mam Rashan Shrine,hotel_centroid,3,23188,Sinjar,XX,XX,,
304020,Yazidi Genocide Memorial,hotel_centroid,3,23188,Sinjar,XX,XX,,
304010,Martyrs' Monument and Cemetery,hotel_centroid,3,23187,Halabja,XX,XX,,
304006,Le Bon Vivant,hotel_centroid,3,23186,Kpalime,XX,XX,,
304007,Macumba,hotel_centroid,3,23186,Kpalime,XX,XX,,
304008,Mandela Inn,hotel_centroid,3,23186,Kpalime,XX,XX,,
304009,Jess Hotel,hotel_centroid,3,23186,Kpalime,XX,XX,,
304011,Gullan Park,hotel_centroid,3,23187,Halabja,XX,XX,,
304013,Ahmad Awa,hotel_centroid,3,23187,Halabja,XX,XX,,
304014,Twila,hotel_centroid,3,23187,Halabja,XX,XX,,
304015,Byara,hotel_centroid,3,23187,Halabja,XX,XX,,
303081,Parkes General Store,gmaps_not_found,3,23101,Uranium City,CA,CA,,
303082,Aurora Lodge Inc - Uranium City,gmaps_not_found,3,23101,Uranium City,CA,CA,,
304178,The global village of the animal,hotel_centroid,3,23198,Zarqa,XX,XX,,
304181,Martello Towers,local,3,23199,Tamarin (Mauritius),XX,XX,,
304513,Visitor Centre,geo_from_dest,3,23244,Pukaskwa National Park,XX,XX,,
304559,Nordfjord Folk Museum,hotel_centroid,3,23256,Sandane,NO,NO,,
304560,Lauget Kaffi & Kultur,hotel_centroid,3,23256,Sandane,NO,NO,,
304561,Gloppen Hotel,hotel_centroid,3,23256,Sandane,NO,NO,,
304753,Agatunet outdoor museum,hotel_centroid,3,23270,Kinsarvik,XX,XX,,
304914,Baishi Mountain,gmaps_not_found,3,23281,Laiyuan County,CN,CN,,
304915,Wulonggou Great Wall,gmaps_not_found,3,23281,Laiyuan County,CN,CN,,
305318,El pescador - The fisherman,local,3,23315,Puerto Esperanza (Cuba),XX,XX,,
305416,Cooperative Bank,hotel_centroid,3,23320,Narok,XX,XX,,
305417,Oltalet Mall,hotel_centroid,3,23320,Narok,XX,XX,,
305419,Mummys Fast Foods,hotel_centroid,3,23320,Narok,XX,XX,,
305420,Chambai Hotel,hotel_centroid,3,23320,Narok,XX,XX,,
305421,Empiris Guest House,hotel_centroid,3,23320,Narok,XX,XX,,
305418,Naivas Supermarket,local,3,23320,Narok,XX,XX,,
305415,Narok Museum,local,3,23320,Narok,XX,XX,,
305646,Kamay Ni Hesus Healing Church,hotel_centroid,3,23345,Lucban,XX,XX,,
305650,Mortuary Chapel Ruins,hotel_centroid,3,23345,Lucban,XX,XX,,
306162,Sea Express,hotel_centroid,3,23382,Paget Parish,XX,XX,,
306164,Elbow Beach,hotel_centroid,3,23382,Paget Parish,XX,XX,,
306372,Alghero-Fertilia Airport,hotel_centroid,3,23406,Scano di Montiferro,XX,XX,,
306377,Church of the Holy Cross,hotel_centroid,3,23406,Scano di Montiferro,XX,XX,,
306379,Bird Park,hotel_centroid,3,23406,Scano di Montiferro,XX,XX,,
306381,Carabinieri,hotel_centroid,3,23406,Scano di Montiferro,XX,XX,,
306382,Polizia Municipale,hotel_centroid,3,23406,Scano di Montiferro,XX,XX,,
306383,Post office,hotel_centroid,3,23406,Scano di Montiferro,XX,XX,,
306580,Naismith Museum,hotel_centroid,3,23428,Basketball in North America,XX,XX,,
306734,Randy's Donuts,geo_not_found,3,23441,Marvel Cinematic Universe,XX,XX,,
306736,Titanic Hotel,geo_not_found,3,23441,Marvel Cinematic Universe,XX,XX,,
306738,Grand Central Terminal,geo_not_found,3,23441,Marvel Cinematic Universe,XX,XX,,
306739,The Royal Naval College,geo_not_found,3,23441,Marvel Cinematic Universe,XX,XX,,
306743,Leipzig/Halle Airport,geo_not_found,3,23441,Marvel Cinematic Universe,XX,XX,,
306746,[[Iguazu Falls]],geo_not_found,3,23441,Marvel Cinematic Universe,XX,XX,,
306748,[[San Francisco]],geo_not_found,3,23441,Marvel Cinematic Universe,XX,XX,,
306749,Tower Bridge,geo_not_found,3,23441,Marvel Cinematic Universe,XX,XX,,
306750,Tower of London,geo_not_found,3,23441,Marvel Cinematic Universe,XX,XX,,
306933,Community Based Tourism Association,hotel_centroid,3,23459,Arslanbob,XX,XX,,
306934,The walnut forest,hotel_centroid,3,23459,Arslanbob,XX,XX,,
306935,The small waterfall,hotel_centroid,3,23459,Arslanbob,XX,XX,,
306985,Original American Kazoo Company,local,3,23463,Buffalo-Pittsburgh Highway,XX,XX,,
306981,Buffalo Transportation Pierce-Arrow Museum,local,3,23463,Buffalo-Pittsburgh Highway,XX,XX,,
306986,Zoar Valley,local,3,23463,Buffalo-Pittsburgh Highway,XX,XX,,
306988,Seneca Iroquois National Museum,local,3,23463,Buffalo-Pittsburgh Highway,XX,XX,,
306989,Salamanca Rail Museum,local,3,23463,Buffalo-Pittsburgh Highway,XX,XX,,
306983,Buffalo & Erie County Botanical Gardens,local,3,23463,Buffalo-Pittsburgh Highway,XX,XX,,
307010,Fallingwater,local,3,23463,Buffalo-Pittsburgh Highway,XX,XX,,
307007,Palace Theatre,local,5,23463,Buffalo-Pittsburgh Highway,XX,XX,,
307279,Water tower,hotel_centroid,3,23487,Kfar Saba,XX,XX,,
307280,Ussishkin School,hotel_centroid,3,23487,Kfar Saba,XX,XX,,
307281,Nabi Yamin,hotel_centroid,3,23487,Kfar Saba,XX,XX,,
307282,The Khan,hotel_centroid,3,23487,Kfar Saba,XX,XX,,
307287,Gan Menashe,hotel_centroid,3,23487,Kfar Saba,XX,XX,,
307529,Hotel Balanbaalis,hotel_centroid,3,23499,Baraawe,XX,XX,,
307619,Lago De Oro Cable Ski Park and Resort,hotel_centroid,3,23510,Calatagan,XX,XX,,
307679,Hotel Tsovin Kar,hotel_centroid,3,23515,Vank,XX,XX,,
307680,Hotel Eclectic,hotel_centroid,3,23515,Vank,XX,XX,,
308947,[[London]],hotel_centroid,3,23603,Rock and roll,XX,XX,,
308948,[[Liverpool]],hotel_centroid,3,23603,Rock and roll,XX,XX,,
308950,Memphis Rock 'n' Soul Museum,hotel_centroid,3,23603,Rock and roll,XX,XX,,
308952,Buddy Holly Crash Site,hotel_centroid,3,23603,Rock and roll,XX,XX,,
308953,Bethel Woods Center for the Arts,hotel_centroid,3,23603,Rock and roll,XX,XX,,
308954,ABBA the Museum,hotel_centroid,3,23603,Rock and roll,XX,XX,,
308955,Finnish Music Hall of Fame,hotel_centroid,3,23603,Rock and roll,XX,XX,,
308956,Metallica House,hotel_centroid,3,23603,Rock and roll,XX,XX,,
308957,Blueberry Hill,hotel_centroid,3,23603,Rock and roll,XX,XX,,
308958,Bodom Bar & Sauna,hotel_centroid,3,23603,Rock and roll,XX,XX,,
309085,Sea Express,hotel_centroid,3,23615,Warwick Parish,XX,XX,,
309086,Christ Church,hotel_centroid,3,23615,Warwick Parish,XX,XX,,
309087,Belmont Hills Golf Course,hotel_centroid,3,23615,Warwick Parish,XX,XX,,
309094,Sunscape Bermuda B&B,hotel_centroid,3,23615,Warwick Parish,XX,XX,,
309097,Palm Grove,hotel_centroid,3,23616,Devonshire Parish,XX,XX,,
309098,Bermuda National Stadium,hotel_centroid,3,23616,Devonshire Parish,XX,XX,,
309099,Ocean View Golf Course,hotel_centroid,3,23616,Devonshire Parish,XX,XX,,
309100,Flame,hotel_centroid,3,23616,Devonshire Parish,XX,XX,,
309101,Mr. Chicken,hotel_centroid,3,23616,Devonshire Parish,XX,XX,,
309102,Frognal,hotel_centroid,3,23616,Devonshire Parish,XX,XX,,
309354,Yellow canyon lookout,local,3,23634,Charyn Canyon,XX,XX,,
309430,Bus Station,hotel_centroid,3,23640,Tutrakan,XX,XX,,
309431,History Museum,hotel_centroid,3,23640,Tutrakan,XX,XX,,
309433,Art Gallery,hotel_centroid,3,23640,Tutrakan,XX,XX,,
309435,Torpedo Boat Monument,hotel_centroid,3,23640,Tutrakan,XX,XX,,
309436,St. Nicholas Church,hotel_centroid,3,23640,Tutrakan,XX,XX,,
309437,Monument to the Fallen,hotel_centroid,3,23640,Tutrakan,XX,XX,,
309438,Military Cemetery,hotel_centroid,3,23640,Tutrakan,XX,XX,,
309439,Taverna ''Botevi'',hotel_centroid,3,23640,Tutrakan,XX,XX,,
309442,Cafe ''Havana'',local,3,23640,Tutrakan,XX,XX,,
309432,Museum of Danube Fishing and Boatbuilding,local,3,23640,Tutrakan,XX,XX,,
309434,Ruins of Transmarisca,local,3,23640,Tutrakan,XX,XX,,
309531,Dzików Castle,hotel_centroid,3,23651,Tarnobrzeg,XX,XX,,
309846,Hotel Forest Camp and Restaurant,hotel_centroid,3,23678,Mardi Himal trek,XX,XX,,
309847,Hotel Green View and Restaurant,hotel_centroid,3,23678,Mardi Himal trek,XX,XX,,
309848,Hotel Mardi and Restaurant,hotel_centroid,3,23678,Mardi Himal trek,XX,XX,,
309849,Hotel Rest Camp and Restaurant,hotel_centroid,3,23678,Mardi Himal trek,XX,XX,,
309850,Hotel Laligurans Garden and Restaurant,hotel_centroid,3,23678,Mardi Himal trek,XX,XX,,
309851,Hotel Machhapuchre Samjhana and Restaurant,hotel_centroid,3,23678,Mardi Himal trek,XX,XX,,
309852,Hotel Lucky View and Restaurant,hotel_centroid,3,23678,Mardi Himal trek,XX,XX,,
309853,Double View Guest House,hotel_centroid,3,23678,Mardi Himal trek,XX,XX,,
309854,Hotel Fishtail and Restaurant,hotel_centroid,3,23678,Mardi Himal trek,XX,XX,,
309855,Hotel High Camp and Restaurant,hotel_centroid,3,23678,Mardi Himal trek,XX,XX,,
309856,Hotel Trekker's Paradise and Restaurant,hotel_centroid,3,23678,Mardi Himal trek,XX,XX,,
309984,Magistrate's building,hotel_centroid,3,23683,Pančevo,XX,XX,,
309985,Vajfert Brewery,hotel_centroid,3,23683,Pančevo,XX,XX,,
309987,Vojlovica monastery,hotel_centroid,3,23683,Pančevo,XX,XX,,
310005,E.L. Tordesillas Airport (Balesin Airport),hotel_centroid,3,23686,Polillo Island,XX,XX,,
310457,Popa Falls,hotel_centroid,3,23724,Bwabwata National Park,XX,XX,,
310459,Divundu Guest House,hotel_centroid,3,23724,Bwabwata National Park,XX,XX,,
310468,Tajhat Palace,hotel_centroid,5,23726,Rangpur (Bangladesh),XX,XX,,
310469,Carmichael College,hotel_centroid,3,23726,Rangpur (Bangladesh),XX,XX,,
310471,Caspia the Home,hotel_centroid,3,23726,Rangpur (Bangladesh),XX,XX,,
310460,Popa Falls Resort,hotel_centroid,3,23724,Bwabwata National Park,XX,XX,,
310461,Shametu River Lodge and Campsite,hotel_centroid,3,23724,Bwabwata National Park,XX,XX,,
310546,CityMall,hotel_centroid,3,23731,Isulan,XX,XX,,
310548,Carlito's,hotel_centroid,3,23731,Isulan,XX,XX,,
