hotel_id,nome,fonte,old_destino_id,bracket_hints
356963,Rotary Park,hotel_centroid,27649,
436324,Burra Hotel,hotel_centroid,27649,
436325,Commercial Hotel Burra,local,27649,
436326,Burra Motor Inn,hotel_centroid,27649,
357145,Sanford Amtrak Auto Train Station,gmaps_not_found,27674,
357146,Brightline Orlando,gmaps_not_found,27674,
357147,Orlando International Airport Intermodal Terminal,gmaps_not_found,27674,
357148,Lynx Central Bus Station,gmaps_not_found,27674,
357149,Greyhound & Flixbus,gmaps_not_found,27674,
357150,Gemini Springs,gmaps_not_found,27674,
357151,Sanford SunRail Station,gmaps_not_found,27674,
357152,Lake Mary SunRail station,gmaps_not_found,27674,
357153,Longwood SunRail Station,gmaps_not_found,27674,
357154,Altamonte Springs SunRail Station,gmaps_not_found,27674,
357155,Maitland SunRail Station,gmaps_not_found,27674,
357156,Orlando Museum of Art,gmaps_not_found,27674,
357157,LYNX Central SunRail Station,gmaps_not_found,27674,
357158,Kia Center,gmaps_not_found,27674,
357159,Sand Lake Road SunRail Station,gmaps_not_found,27674,
357160,Meadow Woods SunRail Station,gmaps_not_found,27674,
357161,Tupperware SunRail Station,gmaps_not_found,27674,
357162,Poinciana SunRail Station,gmaps_not_found,27674,
357373,Colosseum,gmaps_not_found,27691,
357374,Arch of Constantine,gmaps_not_found,27691,
357375,Palatine Hill,gmaps_not_found,27691,
357376,Arch of Titus,gmaps_not_found,27691,
357377,Imperial Fora,gmaps_not_found,27691,
357379,Temple of Antoninus Pius and Faustina,gmaps_not_found,27691,
357380,Basilica Aemilia,gmaps_not_found,27691,
357381,Curia,gmaps_not_found,27691,
357382,Lapis Niger,gmaps_not_found,27691,
357383,Arch of Septimius Severus,gmaps_not_found,27691,
357384,Temple of Saturn,gmaps_not_found,27691,
357385,Temple of Divine Julius Caesar,gmaps_not_found,27691,
357386,Temple of Castor and Pollux,gmaps_not_found,27691,
357387,Tabularium,gmaps_not_found,27691,
436375,Holiday Inn Express & Suites,gmaps_not_found,27691,
436376,Best Western Riverfront Inn,gmaps_not_found,27691,
436377,Menominee River Extended Stay Hotel,gmaps_not_found,27691,
360320,Mozia Archaeological Site and Whitaker Museum,gmaps_not_found,27983,
360326,Spiaggia Torre di San Teodoro,gmaps_not_found,27983,
360327,Spiaggia Tahiti (Isola Grande),gmaps_not_found,27983,
360328,Oro Bianco,gmaps_not_found,27983,
361599,[[Doi Inthanon National Park]],gmaps_not_found,28102,Doi Inthanon National Park
361600,[[Doi Pha Hom Pok National Park]],gmaps_not_found,28102,Doi Pha Hom Pok National Park
361601,[[Doi Suthep - Pui National Park]],gmaps_not_found,28102,Doi Suthep - Pui National Park
361602,[[Doi Wiang Pha National Park]],gmaps_not_found,28102,Doi Wiang Pha National Park
361603,[[Huai Nam Dang National Park]],gmaps_not_found,28102,Huai Nam Dang National Park
361604,[[Khun Khan National Park]],gmaps_not_found,28102,Khun Khan National Park
361605,[[Mae Takhrai National Park]],gmaps_not_found,28102,Mae Takhrai National Park
361606,[[Mae Tho National Park]],gmaps_not_found,28102,Mae Tho National Park
361607,[[Mae Wang National Park]],gmaps_not_found,28102,Mae Wang National Park
361608,[[Namtok Bua Tong - Nam Phu Chet Si National Park]],gmaps_not_found,28102,Namtok Bua Tong - Nam Phu Chet Si National Park
361609,[[Ob Khan National Park]],gmaps_not_found,28102,Ob Khan National Park
361610,[[Op Luang National Park]],gmaps_not_found,28102,Op Luang National Park
361611,[[Pha Daeng National Park]],gmaps_not_found,28102,Pha Daeng National Park
361612,[[Si Lanna National Park]],gmaps_not_found,28102,Si Lanna National Park
361613,[[Doi Luang National Park]],gmaps_not_found,28102,Doi Luang National Park
361614,[[Khun Chae National Park]],gmaps_not_found,28102,Khun Chae National Park
361615,[[Lam Nam Kok National Park]],gmaps_not_found,28102,Lam Nam Kok National Park
361616,[[Phu Chi Fa National Park]],gmaps_not_found,28102,Phu Chi Fa National Park
361617,[[Thamluang Khunnam Nangnon National Park]],gmaps_not_found,28102,Thamluang Khunnam Nangnon National Park
361618,[[Khlong Lan National Park]],gmaps_not_found,28102,Khlong Lan National Park
361619,[[Khlong Wang Chao National Park]],gmaps_not_found,28102,Khlong Wang Chao National Park
361620,[[Mae Wong National Park]],gmaps_not_found,28102,Mae Wong National Park
361621,[[Chae Son National Park]],gmaps_not_found,28102,Chae Son National Park
361622,[[Doi Chong National Park]],gmaps_not_found,28102,Doi Chong National Park
361623,[[Khelang Banphot National Park]],gmaps_not_found,28102,Khelang Banphot National Park
361624,[[Mae Wa National Park]],gmaps_not_found,28102,Mae Wa National Park
361625,[[Tham Pha Thai National Park]],gmaps_not_found,28102,Tham Pha Thai National Park
361626,[[Doi Khun Tan National Park]],gmaps_not_found,28102,Doi Khun Tan National Park
361627,[[Mae Ping National Park]],gmaps_not_found,28102,Mae Ping National Park
361628,[[Mae Ngao National Park]],gmaps_not_found,28102,Mae Ngao National Park
361629,[[Mae Sariang National Park]],gmaps_not_found,28102,Mae Sariang National Park
361630,[[Namtok Mae Surin National Park]],gmaps_not_found,28102,Namtok Mae Surin National Park
361631,[[Salawin National Park]],gmaps_not_found,28102,Salawin National Park
361632,[[Tham Pla - Namtok Pha Suea National Park]],gmaps_not_found,28102,Tham Pla - Namtok Pha Suea National Park
361633,[[Doi Phu Kha National Park]],gmaps_not_found,28102,Doi Phu Kha National Park
361634,[[Khun Nan National Park]],gmaps_not_found,28102,Khun Nan National Park
361635,[[Khun Sathan National Park]],gmaps_not_found,28102,Khun Sathan National Park
361636,[[Mae Charim National Park]],gmaps_not_found,28102,Mae Charim National Park
361637,[[Nanthaburi National Park]],gmaps_not_found,28102,Nanthaburi National Park
361638,[[Si Nan National Park]],gmaps_not_found,28102,Si Nan National Park
361648,Genesee Gateway Local Historic District,local,28105,
361649,Joseph Ellicott Local Historic District,local,28105,
361650,500 Block of Main Local Historic District,local,28105,
361651,Theater Local Historic District,local,28105,
361652,Buffalo City Hall,local,28105,
361653,Guaranty Building,local,28105,
361654,St. Paul's Episcopal Cathedral,local,28105,
361655,Allentown Historic District,local,28105,
361656,Delaware Avenue Historic District,local,28105,
361657,Linwood Local Historic District,local,28105,
361659,Parkside East Historic District,local,28105,
361660,Parkside West Historic District,local,28105,
361661,University Park Historic District,local,28105,
361662,Central Park,local,28105,
361663,Darwin D. Martin House Complex,local,28105,
361664,Fargo Estate Historic District,local,28105,
361665,Market Square Historic District,local,28105,
361667,Upper Black Rock Local Historic District,local,28105,
361670,Remains of the Larkin Administration Building,local,28105,
361671,Broadway-Fillmore Local Historic District,local,28105,
361672,Hamlin Park Historic District,local,28105,
361673,High Street Local Historic District,local,28105,
361674,Michigan-Sycamore Local Historic District,local,28105,
361675,New York Central Terminal,local,28105,
362776,Becari Language School,geo_not_found,28172,
362917,Leon Valley Campground,hotel_centroid,28186,
362918,Sparta DNR Campground,local,28186,
362919,Super 8 Sparta,local,28186,
362920,Best Western Plus Sparta Trail Lodge,hotel_centroid,28186,
362921,Schultz City Park Camping,hotel_centroid,28186,
365685,[[Amritsar]],gmaps_not_found,28441,Amritsar
365686,[[Ayodhya]],gmaps_not_found,28441,Ayodhya
365687,[[Chitrakoot]],gmaps_not_found,28441,Chitrakoot
365688,[[Hampi]],gmaps_not_found,28441,Hampi
365689,[[Kolkata]],gmaps_not_found,28441,Kolkata
365690,[[Rameswaram]],gmaps_not_found,28441,Rameswaram
365691,[[Varanasi]],gmaps_not_found,28441,Varanasi
365692,[[Janakpur]],gmaps_not_found,28441,Janakpur
365693,[[Kathmandu]],gmaps_not_found,28441,Kathmandu
365694,[[Colombo]],gmaps_not_found,28441,Colombo
365695,[[Nuwara Eliya]],gmaps_not_found,28441,Nuwara Eliya
365696,[[Trincomalee]],gmaps_not_found,28441,Trincomalee
365862,Slamet Riyadi Street,,28466,
365863,[[Aguas Calientes]],,28466,Aguas Calientes
365864,Shifen Old Street,,28466,
365865,Maeklong Railway Market,,28466,
365866,Hanoi Train Street,,28466,
