destino_id,destino_nome,pais,pais_code,hotel_count
26603,PheZulu Safari Park,XX,XX,4
12574,Nalanda,XX,XX,4
25848,Opobo,XX,XX,4
26186,Weddin Mountains National Park,XX,XX,4
23460,L'Escala,XX,XX,4
27566,Nangere,XX,XX,4
25611,Kunszentmárton,XX,XX,4
15597,Santa Cruz la Laguna,XX,XX,4
18902,Yankari Game Reserve,XX,XX,4
25610,Törökszentmiklós,XX,XX,4
15232,Sagara,XX,XX,4
27196,Manapouri,NZ,NZ,4
22587,Anholt,SE,SE,4
27515,History of medicine,XX,XX,4
25823,Ososo,XX,XX,4
21067,Moyogalpa,XX,XX,4
28069,Sanjay Gandhi National Park,XX,XX,4
26523,Gobardanga,XX,XX,4
10744,Leonardtown,XX,XX,4
26253,Bonne-Espérance,XX,XX,4
28468,Cachi,XX,XX,4
27863,Tapa,XX,XX,4
18727,Winsen an der Aller,XX,XX,4
21471,Cartwright (Labrador),XX,XX,4
23242,Mount Revelstoke National Park,XX,XX,4
25814,Ifelodun,XX,XX,4
19086,Balashikha,XX,XX,4
9983,Kingfield and Carrabassett Valley,XX,XX,4
18906,Yardley,XX,XX,4
28405,Mahabubnagar,XX,XX,4
28399,Yaguarón,XX,XX,4
28110,Duck Creek Village,XX,XX,4
24400,Barrhead,XX,XX,4
17095,Tanji,XX,XX,4
27457,Palo Verde National Park,XX,XX,4
19535,Kashrut,XX,XX,4
17402,Timucuan Ecological and Historic Preserve,XX,XX,4
23270,Kinsarvik,XX,XX,4
18341,Walvis Bay,XX,XX,4
25714,Ikija,XX,XX,4
25228,Akhtala,XX,XX,4
25358,Mount Kaputar National Park,XX,XX,4
26409,Magetan,XX,XX,4
27894,Prats de Lluçanès,XX,XX,4
11814,Mercer Island,XX,XX,4
19382,Khewra Salt Mine,XX,XX,4
8502,Haraz Mountains,XX,XX,4
28002,Abbots Leigh,FR,FR,4
19332,Carara National Park,XX,XX,4
25698,Ogijo,XX,XX,4
20269,Golan Trail,XX,XX,4
21636,Palm City,XX,XX,4
25629,Kingfisher,XX,XX,4
25687,Afon,XX,XX,4
26444,Brigantine,XX,XX,4
27341,Somanya,XX,XX,4
22873,Charklik (Ruoqiang),XX,XX,4
26210,Carstairs,XX,XX,4
25684,Benue State,XX,XX,4
24547,Sharda Valley,XX,XX,4
26163,Shey-Phoksundo National Park,XX,XX,4
25269,Samsula-Tomoka Farms,XX,XX,4
27228,Culturally significant landscape in Casares,XX,XX,4
15283,Saint Kitts and Nevis,GB,GB,4
26789,Covelong and Muttukadu,XX,XX,4
17959,Valbonne and Biot,XX,XX,4
25633,Ikogosi Warm Springs,XX,XX,4
14880,Rewalsar,XX,XX,4
27331,Tarra-Bulga National Park,XX,XX,4
27148,L'Estany,ES,ES,4
27425,Nyanga National Park,XX,XX,4
27983,Stagnone Lagoon and Islands Nature Reserve,XX,XX,4
18531,Western Transdanubia,HU,HU,4
24711,Drumshanbo,IE,IE,4
19748,Dibba (Musandam Peninsula),XX,XX,4
27765,Kentau,XX,XX,4
28201,Jamboni,XX,XX,4
26930,Rautavaara,XX,XX,4
15632,Santiago Atitlán,XX,XX,4
26260,Raniganj,XX,XX,4
21075,Linapacan,XX,XX,4
20283,Caniapiscau,XX,XX,4
24901,Cheyyar,XX,XX,4
17068,Tamarindo,XX,XX,4
17341,Thonglang Bay,XX,XX,4
24332,Waimea Canyon,XX,XX,4
26878,Harjavalta,XX,XX,3
27181,Culturally significant landscape in Vélez-Blanco,XX,XX,3
26434,Sukoharjo,XX,XX,3
24459,North Thompson and Robson Valley,XX,XX,3
23106,Aniwa,XX,XX,3
23111,Aneityum,XX,XX,3
23515,Vank,XX,XX,3
26348,Yavatmal,XX,XX,3
15641,Santiponce,XX,XX,3
17618,Trans-Siberian Railway,CN,CN,3
19601,Santa Ana de Velasco,XX,XX,3
18919,Yasawa Islands,XX,XX,3
26998,Kazaure,XX,XX,3
17772,Turtle Islands Park,PH,PH,3
28365,Manito,XX,XX,3
26774,Fertile Crescent,TR,TR,3
26475,Kamarpukur and Jayrambati,XX,XX,3
17222,Temanggung,XX,XX,3
17058,Tallangatta,XX,XX,3
28208,Madagali,XX,XX,3
27998,Barra de Valizas,XX,XX,3
27766,Ilha Comprida,XX,XX,3
27944,Shawano,XX,XX,3
26926,Kaavi,XX,XX,3
27486,Stockholm Archipelago Trail,XX,XX,3
25912,Bald Rock National Park,XX,XX,3
26830,Bulow Plantation,XX,XX,3
27956,Yasuni National Park,XX,XX,3
23499,Baraawe,XX,XX,3
13641,Palm Beach County,XX,XX,3
27741,Diriyah,XX,XX,3
16895,Svealand,SE,SE,3
27320,Chateaubelair,XX,XX,3
26939,Siikalatva,XX,XX,3
27102,Zongo Falls,XX,XX,3
22938,Auvergne-Rhône-Alpes,FR,FR,3
25865,Orozo,XX,XX,3
11552,Marin Headlands,XX,XX,3
26938,Reisjärvi,XX,XX,3
26920,Muhos,XX,XX,3
21693,Seal Rocks,XX,XX,3
20594,Taolagnaro,XX,XX,3
28386,Chamberlain and Oacoma,XX,XX,3
25608,Kisújszállás,XX,XX,3
27381,Stockholm harbour tour,XX,XX,3
26430,Monts-Valin National Park,XX,XX,3
26263,Palashi,IN,IN,3
25804,Alderley Edge,XX,XX,3
16177,Silver Star,XX,XX,3
22760,Göygöl National Park,XX,XX,3
24732,Chishang,XX,XX,3
6720,Diving the Cape Peninsula and False Bay/Hout Bay harbour,XX,XX,3
26914,Karvia,XX,XX,3
26241,Jomala,XX,XX,3
17561,Torres del Paine National Park,XX,XX,3
24069,Southwest Pampanga,XX,XX,3
24544,Sulemania Governorate,XX,XX,3
25300,Berowra Valley National Park,XX,XX,3
21349,Morne Trois Pitons National Park,XX,XX,3
20555,Altenkirchen (Mecklenburg-Vorpommern),XX,XX,3
22467,Rhuddlan,XX,XX,3
23855,Bayramaly,XX,XX,3
27060,Nami Island,KR,KR,3
18207,Virpazar,XX,XX,3
24246,Atimonan,XX,XX,3
21360,Icelandic hot springs,IS,IS,3
22753,Beccles and Bungay,XX,XX,3
16762,Ardnamurchan,XX,XX,3
27589,Gwarzo,XX,XX,3
19380,Pearland,XX,XX,3
19194,Tangail,XX,XX,3
23241,Mingan Archipelago National Park Reserve,XX,XX,3
25567,Moirang,XX,XX,3
26045,Porcupine Gorge National Park,XX,XX,3
26891,Evijärvi,FI,FI,3
26829,Konibodom,XX,XX,3
15445,Sandıklı,XX,XX,3
26522,Kabuga,XX,XX,3
23835,Sunamganj,XX,XX,3
19915,Tsambagarav National Park,XX,XX,3
15637,Santiago de los Caballeros,XX,XX,3
27596,Petite-Île,XX,XX,3
21342,Slovak Karst National Park,XX,XX,3
26691,Paltamo,FI,FI,3
26379,New Italy,IT,IT,3
25979,Mount William National Park,XX,XX,3
18084,Venice with children,XX,XX,3
27317,Rydal,AU,AU,3
21999,San Andrés Xecul,XX,XX,3
15834,Sea of Galilee region,XX,XX,3
27307,Queulat National Park,XX,XX,3
18354,War Eagle,XX,XX,3
24139,Guantánamo (city),XX,XX,3
11410,Mandalgovĭ,XX,XX,3
9704,Karula National Park,XX,XX,3
27810,Murjek,NO,NO,3
25293,Ķemeri National Park,XX,XX,3
26398,Neptune,XX,XX,3
18662,Wilcannia,XX,XX,3
25826,Afuze,XX,XX,3
27880,La Charité-sur-Loire,XX,XX,3
27761,Naramata,XX,XX,3
19291,Parvati Valley,XX,XX,3
25603,Szolnok district,XX,XX,3
26936,Merijärvi,XX,XX,3
15888,Seligman,XX,XX,3
18893,Yanbian,CN,CN,3
25694,Nasarawa State,XX,XX,3
9851,Keonjhar,XX,XX,3
26881,Puolanka,FI,FI,3
13770,Bibhutibhushan Wildlife Sanctuary,XX,XX,3
24243,Salton City,XX,XX,3
23264,French Island,AU,AU,3
22794,Hayling Island,XX,XX,3
27172,Santiago Apoala,XX,XX,3
27115,Assinie,XX,XX,3
18348,Wangaratta,XX,XX,3
26900,Lumparland,XX,XX,3
11698,Máncora,XX,XX,3
26653,Constitution 1857 National Park,MX,MX,3
26905,Suomenselkä countryside,FI,FI,3
15836,Searcy,XX,XX,3
19919,Wujiang,XX,XX,3
27112,Koutammakou,XX,XX,3
27402,Chimaltenango,XX,XX,3
23745,Malvar,XX,XX,3
25371,Toa Alta,XX,XX,3
28366,Panskura,XX,XX,3
23517,Al-Hasakah,XX,XX,3
28381,Česká Kanada,CA,CA,3
26812,Vilano Beach,XX,XX,3
27058,Tamsweg,XX,XX,3
27652,Ali (Tibet),XX,XX,3
10825,Likoma Island,XX,XX,3
15002,Robben Island,PT,PT,3
17536,Torgiano,XX,XX,3
25786,Port Campbell National Park,XX,XX,3
26487,Muni Estuary Nature Reserve,XX,XX,3
27558,Gorontalo (province),XX,XX,3
25975,Grands-Jardins National Park,XX,XX,3
25110,Chad Basin National Park,XX,XX,3
27667,Khaybar,XX,XX,3
27349,Irabu,JP,JP,3
19790,Vehari,XX,XX,3
16628,Steamboat Springs,XX,XX,3
26446,Hanle,IN,IN,3
21424,Ayubia National Park,XX,XX,3
26968,Moonan Flat,XX,XX,3
19387,Zuwara,XX,XX,3
19733,Irati (Paraná),XX,XX,3
26449,Singalila National Park,XX,XX,3
19524,Sag Harbor,XX,XX,3
24765,Maltahöhe,XX,XX,3
26119,Patagonia National Park (Chile),CL,CL,3
28472,Mongomo,XX,XX,3
26164,Illiniza,XX,XX,3
21184,Swanville,XX,XX,3
19688,Al Shahaniyah,XX,XX,3
24670,Mineral del Monte,XX,XX,3
21434,Clydach and Pontardawe,XX,XX,3
27534,Rantauprapat,XX,XX,3
25569,Thoubal,XX,XX,3
22774,Jaibalito,XX,XX,3
27775,Plungė,XX,XX,3
23315,Puerto Esperanza (Cuba),XX,XX,3
8616,Healdsburg,XX,XX,3
25437,Notre-Dame-de-Montauban,XX,XX,3
23862,Nyngan,XX,XX,3
27183,Agricultural landscape of Carmona,XX,XX,3
27999,Arette,XX,XX,3
20678,Loyalton,XX,XX,3
28351,Jovellar,PH,PH,3
17768,Turkmenistan,XX,XX,3
25843,Ibeku,XX,XX,3
27493,Booti Booti National Park,XX,XX,3
26063,Hiking in Réunion,XX,XX,3
16257,Skaneateles,XX,XX,3
15423,San Antonio de Areco,XX,XX,3
24715,Brahmavar,XX,XX,3
25981,Zec Batiscan-Neilson,XX,XX,3
16655,St. Francisville,XX,XX,3
16473,South Jutland,DK,DK,3
27803,Carmila,XX,XX,3
23288,Srimangal,XX,XX,3
26642,Tullah,XX,XX,3
27987,Bodfari,XX,XX,3
11906,Middle Bass Island,XX,XX,3
27771,Monte Leon National Park,AR,AR,3
21667,Prince Edward Island National Park,XX,XX,3
28418,Arócutin,XX,XX,3
27778,Wyandra,XX,XX,3
19709,Channarayapatna,XX,XX,3
26257,Halisahar,XX,XX,3
26181,Goobang National Park,XX,XX,3
19305,Sankarankoil,XX,XX,3
25206,Ivindo National Park,XX,XX,3
28326,Mare Island,XX,XX,3
28445,Ambalavayal,XX,XX,3
27108,Baidoa,XX,XX,3
27537,Batang Gadis National Park,XX,XX,3
27750,Turnu Magurele,XX,XX,3
22855,Cauayan (Negros Occidental),XX,XX,3
26033,Vanoise National Park,XX,XX,3
26889,Polvijärvi,XX,XX,3
25751,Forlandet National Park,XX,XX,3
27995,Bidarray,XX,XX,3
25856,Ishiagu,XX,XX,3
25966,Atan,XX,XX,3
24267,Darawiish,XX,XX,3
25761,Uromi,XX,XX,3
21701,Älvsbyn,SE,SE,3
26944,Malax,XX,XX,3
27348,Bournda National Park,XX,XX,3
27866,Aguacate Mountains Biological Corridor,XX,XX,3
17649,Triberg Im Schwarzwald,XX,XX,3
26864,Maros,XX,XX,3
27737,Riscos de Momostenango National Park,XX,XX,3
17115,Taranaki,NZ,NZ,3
21213,Llantwit Major,XX,XX,3
15497,San Germán,XX,XX,3
25676,Akpabuyo,XX,XX,3
25677,Bakassi,XX,XX,3
13066,Northern Savanna,XX,XX,3
9195,Islas Paridas,XX,XX,3
22181,Archipelago Trail,FI,FI,3
24791,Tashiyangtse,XX,XX,3
22289,Brandenburg an der Havel,XX,XX,3
11370,Malvan,XX,XX,3
23663,Caledon (Western Cape),XX,XX,3
28397,Kishangarh,XX,XX,3
22800,Rickmansworth,XX,XX,3
21325,Banc d'Arguin National Park,XX,XX,3
28450,Nsugbe,XX,XX,3
21746,Jambiani,XX,XX,3
17140,Tartous,XX,XX,3
26991,Boca de Pascuales,XX,XX,3
23161,Pacific Harbour,XX,XX,3
22424,Muránska planina National Park,XX,XX,3
15940,Sevan,XX,XX,3
19516,Elbe-Weser Triangle,XX,XX,3
28414,Devanahalli,XX,XX,3
25900,Balanga (Nigeria),XX,XX,3
25544,Saint-Édouard-de-Maskinongé,XX,XX,3
26782,Corinto,XX,XX,3
27426,Keda,XX,XX,3
25808,Ibaji,XX,XX,3
19154,Diving in New Zealand,NZ,NZ,3
16032,Shenandoah Valley,XX,XX,3
14700,Rahimyar Khan,XX,XX,3
27125,SE Forest National Park,XX,XX,3
20295,Hyrynsalmi,XX,XX,3
23105,Alqosh,XX,XX,3
26589,Zangon Kataf,XX,XX,3
25062,Stanwell Park,XX,XX,3
26588,Agut Ntswuo,XX,XX,3
22125,Brenzone sul Garda,XX,XX,3
24986,New Amsterdam (Guyana),XX,XX,3
26772,Sangareddy,XX,XX,3
12934,Nishapur,XX,XX,3
25712,Mercantour National Park,XX,XX,3
27237,Bartella,XX,XX,3
19533,Greater Madison Area,XX,XX,3
16208,Singaraja,XX,XX,3
25623,Dibulla,CO,CO,3
19873,Quatro Barras,XX,XX,3
26601,Kwoi,XX,XX,3
19280,Valsad,XX,XX,3
13972,Grande-Vallée and Petite-Vallée,XX,XX,2
15644,Santo Antão,XX,XX,2
16445,Southern Azerbaijan,XX,XX,2
28473,Rapu-Rapu,XX,XX,2
17316,Theodore Roosevelt National Park,XX,XX,2
25049,Okomu National Park,XX,XX,2
27300,Pali-Aike National Park,XX,XX,2
26606,Gambella National Park,XX,XX,2
19428,Barra de Potosí,MX,MX,2
22389,Belianske Tatras,XX,XX,2
23836,Liupanshui,XX,XX,2
28039,Omodos,XX,XX,2
28046,Falta,XX,XX,2
24225,Karkali Strict Nature Reserve,FI,FI,2
26090,Matehuala,XX,XX,2
28308,Dasghara,XX,XX,2
22576,Hvaler,NO,NO,2
27893,Móra d'Ebre,XX,XX,2
15781,Scamander,XX,XX,2
26035,Castlemaine Diggings National Heritage Park,XX,XX,2
16313,Rural Worcester County,XX,XX,2
23166,Chaguanas,XX,XX,2
27764,Volcan Cosigüina,MX,MX,2
28421,Budhanilkantha,XX,XX,2
14950,Rincón de la Vieja Volcano National Park,XX,XX,2
23947,Bandit Run,XX,XX,2
19855,Camano Island,XX,XX,2
27440,Ibi,XX,XX,2
23018,Northeast Greenland National Park,XX,XX,2
25415,San Lorenzo (Puerto Rico),XX,XX,2
26834,Estahban,XX,XX,2
28072,Poás Volcano National Park,XX,XX,2
27874,Sutomore,XX,XX,2
19786,Jhang,XX,XX,2
23424,Jyrgalan,XX,XX,2
19609,Miami International Airport,XX,XX,2
22991,Zwijndrechtse Waard,XX,XX,2
25742,Umunya,XX,XX,2
19419,Ozark National Forest,XX,XX,2
23122,Harry Reid International Airport,XX,XX,2
25921,Douglas-Apsley National Park,XX,XX,2
25720,Ganjuwa,XX,XX,2
19553,Daniel Boone National Forest,XX,XX,2
21348,Miguasha National Park,XX,XX,2
26658,Cabo de Hornos National Park,CL,CL,2
17051,Talensac,XX,XX,2
26990,Ingmar Bergman tourism,XX,XX,2
19550,Grant Wood Country,XX,XX,2
26225,Shimshal,XX,XX,2
19304,Orange City-Alton,XX,XX,2
20486,Hell's Gate National Park,XX,XX,2
27601,Mai'Adua,XX,XX,2
17094,Tangting,XX,XX,2
22454,Vesanto,XX,XX,2
27886,Gandesa,XX,XX,2
26367,Toorale National Park,XX,XX,2
28279,Rejinagar,XX,XX,2
27804,Byerazino,XX,XX,2
27773,Río Pilcomayo National Park,AR,AR,2
26100,Jane Austen tourism,XX,XX,2
23572,Dwarakatirumala,XX,XX,2
17090,Tangalle,XX,XX,2
28080,Haroa,XX,XX,2
23116,Sheremetyevo International Airport,XX,XX,2
23634,Charyn Canyon,XX,XX,2
23165,Bajothang,XX,XX,2
25599,Pétervására,XX,XX,2
25773,Etinan,XX,XX,2
18704,Wind Cave National Park,XX,XX,2
24747,Zayed International Airport,XX,XX,2
27967,Shipton-under-Wychwood,XX,XX,2
23338,Żabbar,XX,XX,2
24643,Odiorne Point State Park,XX,XX,2
25685,Lagos City/Mainland,XX,XX,2
26454,Shyamnagar,XX,XX,2
22045,Ampelas (Paros),XX,XX,2
24098,Albarracín,XX,XX,2
22293,Sierra de la Ventana,XX,XX,2
25844,Las Catalinas,XX,XX,2
9496,Judaean Desert,XX,XX,2
18683,Willmar,XX,XX,2
11365,Malolotja Nature Reserve,XX,XX,2
17526,Topoľčany,XX,XX,2
27177,Coggeshall,XX,XX,2
26108,Fort Lytton National Park,XX,XX,2
24503,Fanning Springs,XX,XX,2
23850,Jalal-Abad,XX,XX,2
27051,Hoffman Estates,XX,XX,2
28260,Memari,XX,XX,2
25829,Ode Remo,XX,XX,2
20913,Travels of Hans Christian Andersen,DK,DK,2
25487,Szada,HU,HU,2
26775,Alutaguse National Park,XX,XX,2
26325,Barakar,XX,XX,2
26373,Villanterio,XX,XX,2
12670,National City,XX,XX,2
26431,Central Himachal Pradesh,XX,XX,2
18701,Wincanton,XX,XX,2
17241,Tenorio Volcano National Park,XX,XX,2
11497,Maple Canyon,XX,XX,2
17100,Tanjung Uban,XX,XX,2
16355,Solomon Islands,PE,PE,2
20894,Saffron Walden,XX,XX,2
16644,Sterling-Rock Falls,XX,XX,2
28341,South Saint Paul,XX,XX,2
27244,Dunukofia,XX,XX,2
15625,Santa Tecla,XX,XX,2
21880,Carluke,XX,XX,2
26152,North Arm,BR,BR,2
20708,Marawi,XX,XX,2
15251,Saint-Barthélemy,XX,XX,2
27355,Tapantí National Park,XX,XX,2
11604,Marulan,XX,XX,2
22866,Lava Hot Springs,XX,XX,2
15354,Salinas (Ecuador),XX,XX,2
19422,Cupramontana,XX,XX,2
26854,Computers,XX,XX,2
20519,Val Camonica,IT,IT,2
23418,Kidal,XX,XX,2
23428,Basketball in North America,XX,XX,2
23341,Santo Tomas (Batangas),XX,XX,2
22004,Tour of notable villas in Esino Lario,XX,XX,2
28193,Ichkabal,MX,MX,2
20153,Varvara,TR,TR,2
22493,Minneriya National Park,XX,XX,2
17791,Twante,XX,XX,2
27822,Barguna District,XX,XX,2
25923,Madaripur district,XX,XX,2
23119,Dalaba,XX,XX,2
21167,Ranomafana National Park,XX,XX,2
24463,Fruitland Park,XX,XX,2
21025,Câlnic,XX,XX,2
21960,Matagi Island,XX,XX,2
22631,Golan Heights (Syria),XX,XX,2
15564,San Pedro la Laguna,XX,XX,2
11487,Mantralayam,XX,XX,2
26058,Camino Finisterre,XX,XX,2
14970,Rio San Juan,XX,XX,2
25647,Esiẹ,XX,XX,2
21208,Kazarman,XX,XX,2
26680,Canicattì,XX,XX,2
28125,Karmatanr,XX,XX,2
26517,Kazbegi National Park,XX,XX,2
26390,Charlemont,XX,XX,2
15514,San Joaquin Valley,XX,XX,2
27860,Bellata,XX,XX,2
21483,Mbale,XX,XX,2
28415,Doddaballapura,XX,XX,2
12677,Nature Park Bulgarka,XX,XX,2
24132,Staro Nagoričane,XX,XX,2
11289,Maggie Valley,XX,XX,2
24001,Architecture of Frank Lloyd Wright,XX,XX,2
26767,North Telangana,XX,XX,2
15623,Santa Rosa de Lima,XX,XX,2
27989,Llandegla,XX,XX,2
26564,Damphu,IN,IN,2
25693,Taraba State,XX,XX,2
27289,Los Quetzales National Park,XX,XX,2
24191,Langar (Tajikistan),XX,XX,2
19078,Zhangjiagang,XX,XX,2
13108,Northumberland National Park,XX,XX,2
19511,Nkasa Lupala National Park,XX,XX,2
25540,Werakata National Park,XX,XX,2
28410,Serrapetrona,XX,XX,2
26037,Chira Island,XX,XX,2
24501,Montague (Prince Edward Island),XX,XX,2
21125,Lahn Valley,XX,XX,2
28407,Târgu Lăpuș,XX,XX,2
22274,Larochette,XX,XX,2
25588,Zec de la Rivière-Blanche,XX,XX,2
26315,Rangsang,ID,ID,2
19138,Paharpur,XX,XX,2
21798,Yangsan,XX,XX,2
22613,San Remigio (Cebu),XX,XX,2
28086,Chittaranjan,XX,XX,2
25638,Saki,XX,XX,2
15435,San Casciano in Val di Pesa,XX,XX,2
28119,Maclean,XX,XX,2
25749,Ogaminana,XX,XX,2
17621,Traralgon,XX,XX,2
11528,Margarita Island,XX,XX,2
25411,Las Marías,XX,XX,2
26027,Vännäs,SE,SE,2
15144,Chitwan National Park,XX,XX,2
25628,Boki,XX,XX,2
26296,Blue River Provincial Park,XX,XX,2
25913,Ulaagchinii Khar Nuur National Park,XX,XX,2
24100,Banethi,XX,XX,2
25505,Krasnodon,XX,XX,2
25926,Omupo,XX,XX,2
26867,Lindesberg,XX,XX,2
28433,Dharashiv,XX,XX,2
25604,Mezőtúr,XX,XX,2
26082,Judbarra / Gregory National Park,XX,XX,2
26527,Hammarland,XX,XX,2
16450,Southern Desert (Jordan),XX,XX,2
15334,Salcete,XX,XX,2
26743,Ulza Regional Nature Park,XX,XX,2
15961,Shah Alam,XX,XX,2
15604,Santa Fe Springs,XX,XX,2
27959,Hvalvík,XX,XX,2
28456,Igbo-Ukwu,XX,XX,2
18353,Wardha,XX,XX,2
27111,Ganvie,XX,XX,2
19442,Harrodsburg,XX,XX,2
26620,Semenawi Bahri National Park,XX,XX,2
28442,Foynes,XX,XX,2
22734,Stalham and Sutton,XX,XX,2
23751,Hardap,ZA,ZA,2
11659,Mattapoisett,XX,XX,2
12674,Natural Bridges National Monument,XX,XX,2
28452,Adazi-Nnukwu,XX,XX,2
25542,Sainte-Angèle-de-Prémont,XX,XX,2
21953,Manhasset,XX,XX,2
28004,Cayambe Coca National Park,XX,XX,2
23924,Wilpattu National Park,XX,XX,2
19388,Little Gasparilla Island,XX,XX,2
28049,Aidone,XX,XX,2
24477,Southern Gotland,XX,XX,2
25853,Ada town,XX,XX,2
28403,Kaleshwaram,XX,XX,2
26196,Fossholl,IS,IS,2
26401,Holmdel,XX,XX,2
26780,South Damodar,XX,XX,2
23198,Zarqa,XX,XX,2
24303,Travelling with military responsibilities,XX,XX,2
26610,Taranna,AU,AU,2
26937,Pyhäntä,XX,XX,2
25690,Pyrénées National Park,XX,XX,2
20356,Angangueo,MX,MX,2
19903,Decatur Island,XX,XX,2
28023,Laguna de La Restinga National Park,XX,XX,2
27772,Makale,XX,XX,2
25593,Tasman National Park,XX,XX,2
28078,Uluberia,XX,XX,2
27222,Yby Yaú,XX,XX,2
17157,Tattenhall,XX,XX,2
23296,Mexican Hat,XX,XX,2
21209,Glennallen,XX,XX,2
19157,Kralupy nad Vltavou,XX,XX,2
24662,Baisha (Hainan),XX,XX,2
25745,Varangerhalvøya National Park,XX,XX,2
27949,Jäkkvik,XX,XX,2
23882,Port Hawkesbury and Port Hastings,XX,XX,2
27154,Macquarie Pass National Park,XX,XX,2
23140,Thaton (Myanmar),XX,XX,2
18555,West Kalimantan,ID,ID,2
25592,Ichkeul National Park,XX,XX,2
26541,Matawan,XX,XX,2
22793,Havant,XX,XX,2
25883,Imesi-ile,XX,XX,2
22319,Palmetto Bay,XX,XX,2
9651,Kapiri Mposhi,XX,XX,2
21740,Savigliano,XX,XX,2
16987,Tada Falls,IN,IN,2
24340,Boating in Finland,NL,NL,2
28054,Mira-Bhayandar,XX,XX,2
14991,River Vale,XX,XX,2
21806,Barcelona El Prat Airport,XX,XX,2
27442,Khar Zurkhnii Khokh Nuur,XX,XX,2
20944,Argentan,XX,XX,2
17975,Valgeranna,XX,XX,2
16455,Southern Islands (British Virgin Islands),XX,XX,2
25652,Ipokia,XX,XX,2
25470,Kinchega National Park,XX,XX,2
15622,Santa Rosa de Copán,XX,XX,2
22345,Badian,XX,XX,2
25938,Kasuwa Magani,XX,XX,2
27793,Forsayth and Cobbold Gorge,XX,XX,2
28406,Yadagirigutta,XX,XX,2
28408,Daksharamam,XX,XX,1
25307,Tala Bay,XX,XX,1
25397,Juana Díaz,XX,XX,1
28014,Gola Rainforest National Park,XX,XX,1
22236,Samana (Punjab),XX,XX,1
28379,Narmadapuram,XX,XX,1
25620,Kiten,XX,XX,1
7967,Glen Ellen,XX,XX,1
13709,Papillion,XX,XX,1
24153,Ubari,XX,XX,1
27571,Talata Mafara,XX,XX,1
25607,Jászapáti,XX,XX,1
23199,Tamarin (Mauritius),XX,XX,1
16065,Shimanami Kaido Bikeway,XX,XX,1
26456,Karkamış,XX,XX,1
15665,Sarafovo,XX,XX,1
25479,Szigetbecse,XX,XX,1
8505,Harbour Island,XX,XX,1
9404,Jharsuguda,XX,XX,1
26197,Calixa-Lavallée,XX,XX,1
15505,Sanguem,XX,XX,1
25573,Marie-Jean-Eudes Ecological Reserve,CA,CA,1
16502,Southwest Iceland,IS,IS,1
25715,Odogbolu,XX,XX,1
25972,Capricornia Cays National Park,XX,XX,1
27312,Nahuizalco,XX,XX,1
23376,Esperanza Base,XX,XX,1
23056,Kaleybar,XX,XX,1
12220,Moodbidre,XX,XX,1
10065,Kluane National Park,XX,XX,1
9557,Srikalahasti,XX,XX,1
24112,Liminka and surroundings,XX,XX,1
26634,Yangudi Rassa National Park,XX,XX,1
26516,Cusuco National Park,XX,XX,1
26067,Narriearra Caryapundy Swamp National Park,XX,XX,1
20193,Alden,XX,XX,1
3139,Altin Depe,XX,XX,1
22383,Telašćica Nature Park,XX,XX,1
27009,Umingan,XX,XX,1
28172,Zapotec phrasebook,MX,MX,1
20096,Sidhbari,XX,XX,1
24910,Langeais,XX,XX,1
22643,Basar,XX,XX,1
8769,Hisarya,XX,XX,1
25396,Guayanilla,XX,XX,1
20556,Schaprode,XX,XX,1
23362,Musical theatre,XX,XX,1
27152,Nordfjord,NO,NO,1
18191,Vinalhaven,XX,XX,1
26048,Ráquira,XX,XX,1
27385,Guula Ngurra National Park,XX,XX,1
25441,Abercrombie River National Park,XX,XX,1
19410,Monahans,XX,XX,1
27386,Balneario El Cóndor,XX,XX,1
24147,Pagar Alam,XX,XX,1
25558,Whalsay,XX,XX,1
21039,Balzers,XX,XX,1
13031,Northeastern Azerbaijan,XX,XX,1
24328,Saimaa Canal,XX,XX,1
27862,Cerro Azul Meámbar National Park,XX,XX,1
21172,Nandura,XX,XX,1
20592,Santa Clara Valley,XX,XX,1
25380,Sabana Grande,XX,XX,1
25989,Qikertaaluk Island,XX,XX,1
27665,Touring Hong Kong by public transport,XX,XX,1
27459,Umuaka,XX,XX,1
25977,Hautes-Gorges-de-la-Rivière-Malbaie National Park,XX,XX,1
25589,Thanga,XX,XX,1
22219,Heswall,XX,XX,1
16359,Soltaniyeh,XX,XX,1
19687,Al Wakrah,XX,XX,1
23235,Fundy National Park,XX,XX,1
25112,Zamfara State,XX,XX,1
26545,Belpahari,XX,XX,1
27711,Sampang,XX,XX,1
10266,Kuala Lipis,XX,XX,1
16114,Shurdhah Island,XX,XX,1
23083,Csongrád-Csanád County,XX,XX,1
28052,Valley of the Temples,XX,XX,1
21418,Chalatenango,XX,XX,1
24619,Whiskeytown National Recreation Area,XX,XX,1
21463,Chamba (Uttarakhand),XX,XX,1
25399,Salinas (Puerto Rico),XX,XX,1
25254,Jean Lafitte,XX,XX,1
26473,Arepo,XX,XX,1
22564,Inlandsbanan,SE,SE,1
11425,Mangamuka Bridge,XX,XX,1
19441,Charsadda,XX,XX,1
28375,Libon,XX,XX,1
13614,Palampur,XX,XX,1
27713,Matura National Park,XX,XX,1
27293,Llullaillaco National Park,CL,CL,1
20532,El Camino Real,XX,XX,1
27551,Seven Mile Beach National Park,XX,XX,1
