"destino_id","destino_nome","pais_encontrado","hotel_count","classificacao","acao","prioridade_acao","latitude","longitude","motivo"
"26246","Multia","Finland","6","real","manter","","62.4099783","24.8000583","lugar (/administrative, imp=0.44)"
"18315","Waldo Lake","United States","6","real","manter","","43.7242592","-122.0459448","lugar (/lake, imp=0.20)"
"26071","Galashiels","United Kingdom","6","real","manter","","55.6156505","-2.8061618","lugar (/town, imp=0.47)"
"19061","Zap","United States","6","real","manter","","47.286397","-101.92267","lugar (/administrative, imp=0.40)"
"26590","Xochicalco","Mexico","6","real","manter","","18.7844907","-99.2996775","lugar (/village, imp=0.15)"
"28047","Centuripe","Italy","6","real","manter","","37.6206871","14.7418808","lugar (/administrative, imp=0.46)"
"19418","Mark Twain National Forest","United States","6","real","manter","","37.6698135","-91.0864126","lugar (/protected_area, imp=0.45)"
"15570","San Saba","United States","6","real","manter","","31.122268","-98.8397049","lugar (/administrative, imp=0.59)"
"22844","Indian Land","United States","6","real","manter","","35.0018151","-80.8556287","lugar (/hamlet, imp=0.26)"
"15425","San Antonio Palopo","Guatemala","6","real","manter","","14.6652882","-91.1024822","lugar (/administrative, imp=0.32)"
"16036","Shfelah","سوريا","6","real","manter","","36.7559912","36.9879019","lugar (photon: place/hamlet)"
"20866","Thursday Island","Australia","6","real","manter","","-10.5786459","142.2189206","lugar (/island, imp=0.44)"
"27264","Blida","Algeria","6","real","manter","","36.4705658","2.8274937","lugar (/administrative, imp=0.54)"
"21945","Raritan","United States","6","real","manter","","40.6958732","-90.8273591","lugar (/administrative, imp=0.45)"
"18316","Waldorf","Germany","6","real","manter","","50.4855665","7.2293555","lugar (/administrative, imp=0.46)"
"27661","Darazo","Nigeria","6","real","manter","","11.1188755","10.5562017","lugar (/administrative, imp=0.28)"
"20425","Batusangkar","Indonesia","6","real","manter","","-0.4541442","100.5939692","lugar (/town, imp=0.33)"
"22359","Banjar (West Java)","Indonesia","6","real","manter","","-7.3695648","108.5415225","lugar (/administrative, imp=0.43)"
"26388","Naya Raipur","India","6","real","manter","","21.1610268","81.7864412","lugar (/town, imp=0.31)"
"16048","Sherman Oaks","United States","6","real","manter","","34.1508718","-118.448986","lugar (/administrative, imp=0.50)"
"27197","Upper Zemplín - West","Ghana","6","real","manter","","10.3669525","-2.0921426","lugar (photon: place/state)"
"28460","Gavar","Armenia","5","real","manter","","40.3513976","45.1273162","lugar (/administrative, imp=0.49)"
"28400","Oskaloosa","United States","5","real","manter","","41.2951037","-92.6448451","lugar (/administrative, imp=0.50)"
"15642","Sant Julia de Loria","Andorra","5","real","manter","","42.466717","1.4967329","lugar (/administrative, imp=0.49)"
"27694","Gulf of Porto","XX","5","real","manter","","25.2834459","-89.9066163","lugar (photon: place/sea)"
"27368","Langøya","Norway","5","real","manter","","68.8000809","15.2040085","lugar (/island, imp=0.40)"
"25679","Ugep","Nigeria","5","real","manter","","5.8086","8.0812","lugar (/town, imp=0.16)"
"27528","Clarence Town","Australia","5","real","manter","","-32.5873173","151.7800571","lugar (/administrative, imp=0.27)"
"23724","Bwabwata National Park","Namibia","5","real","manter","","-17.9497759","22.5636423","lugar pequeno (/nature_reserve, imp=0.08)"
"25637","Obudu","Nigeria","5","real","manter","","6.5583976","9.0532889","lugar (/administrative, imp=0.31)"
"22070","Turrialba","Costa Rica","5","real","manter","","9.7843604","-83.4995932","lugar (/administrative, imp=0.44)"
"27469","Nguru","Nigeria","5","real","manter","","12.875615","10.4540091","lugar (/administrative, imp=0.31)"
"25521","Jeti Ögüz","Kyrgyzstan","5","real","manter","","42.430726","78.2139717","lugar (/village, imp=0.15)"
"25951","Achalla","Nigeria","5","real","manter","","6.3329129","6.9898828","lugar (/town, imp=0.16)"
"24931","Tumanyan","Armenia","5","real","manter","","41.0016486","44.6508659","lugar (/town, imp=0.46)"
"26798","Thirubuvanai and Tiruvakkarai","XX","5","real","manter","","","","nao encontrado; classificado como real (provavelmente existe)"
"25986","Saint-Tite-des-Caps","Canada","5","real","manter","","47.141628","-70.771179","lugar (/administrative, imp=0.32)"
"26674","Darlington Point","Australia","5","real","manter","","-34.5659957","146.0002828","lugar (/administrative, imp=0.39)"
"27052","Curup","Indonesia","5","real","manter","","-3.4676178","102.5301142","lugar (/town, imp=0.31)"
"25935","Bukuru","Nigeria","5","real","manter","","9.799912","8.866667","lugar (/village, imp=0.15)"
"22413","Eccleshall","United Kingdom","5","real","manter","","52.858059","-2.2511202","lugar (/administrative, imp=0.40)"
"25498","Cordele","United States","5","real","manter","","31.9691606","-83.782718","lugar (/administrative, imp=0.47)"
